Fish_ID_Revised,Fish_ID,GillClip_ID_Revised,GillClip_ID,Collection_Date,RunTimingGroup,Collection_Location,Processing_Date,Col_Location_Lat,Col_Location_Long,Sex,Gonad_Wt,DWP.,Fem_Fecun_1_num,Fem_Fecun_1_wt,Fem_Fecun_2_num,Fem_Fecun_2_wt,Fem_Fecun_3_num,Fem_Fecun_3_wt,Fem_Egg_Sz_1,Fem_Egg_Sz_2,Fem_Egg_Sz_3,Carcass.guts_Wt,Oto_Well_ID,Strontium_marked_Y.N,Scales_Y.N,Scales_num,Fish_Ground_Y.N,Gonad_Saved_Y.N,Gonad_Saved_wt,Fat_Meter_1._L,Fat_Meter_1._R,Fat_Meter_2._L,Fat_Meter_2._R,Fat_Meter_3._L,Fat_Meter_3._R,Fat_Meter_4._L,Fat_Meter_4._R,Date_LabDryStart,Fish.BagWt_g,Date_LabDryFinal,DryFish.BagWt_g,Pwater,Pdry,Dry_Comments,Date_BCProcess,Bomb_ID_1,Bomb_PelletWt_g_1,EE_Value_1,EnergyDensity_mJ.kg_1,EnergyPDry_1,Bomb_ID_2,Bomb_PelletWt_g_2,EE_value_2,EnergyDensity_mJ.kg_2,EnergyPDry_2,Bomb_ID_3,Bomb_PelletWt_g_3,EE_value_3,EnergyDensity_mJ.kg_3,EnergyPDry_3,Bomb_ID_4,Bomb_PelletWt_g_4,EE_value_4,EnergyDensity_mJ.kg_4,EnergyPDry_4,Collection_RiverMile_m,Elevation_m,Year,Fish_Leng_1_mm,Fish_Ht_mm,Fish_Grth_mm,Fish_Wdth_mm,bodysize_pc_g_mm,EnergyPDry_1_mJ_g,Carcass.guts_Wt_g,TotalEnergy_carcass_g,fineness
BC-46-2021,BC-46-2021,BC-46-21,BC-L-46,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.17,3-B5,10,0.3948,NA,NA,NA,NA,4.25,NA,NA,2.004,2-B1,N,Y,5,Y,Y,0.074,3,2.8,2.6,1.7,0.8,1.2,1.4,0.9,9/27/21,95,10/1/21,31.2,0.6716,0.3284,NA,10/5/21,4,0.3209,923.3249,24.7605,8.131869474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,474,121,307,74,0.629276284,0.00813187,2004,16.2962664,6.5
BC-47-2021,BC-47-2021,BC-47-21,BC-L-47,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,M,0.068,3-B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,2-B2,N,Y,6,Y,Y,0.032,7.3,5.7,6.7,5.3,4.5,4.7,2.8,3.9,9/27/21,114,10/1/21,37.7,0.6693,0.3307,NA,10/5/21,2,0.2791,955.4635,27.1564,8.980669123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,445,113,282,71,-0.518538509,0.00898067,1770,15.8957843,6.183098592
BC-48-2021,BC-48-2021,BC-48-21,BC-L-48,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.05,2-C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1-F9,N,Y,6,Y,Y,0.028,7.4,8,7.8,8.5,2.8,6.2,3.1,6.1,9/27/21,121,10/1/21,41.3,0.6587,0.3413,NA,10/5/21,4,0.3354,923.3249,25.7988,8.805706116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,471,124,317,66,0.847578523,0.00880571,2200,19.3725535,7.393939394
BC-49-2021,BC-49-2021,BC-49-21,BC-L-49,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.136,3-B4,10,0.3098,NA,NA,NA,NA,4,NA,NA,1.954,2-A12,N,Y,5,Y,Y,0.07,6.5,7.6,6.2,6.2,4.4,3,1.7,1.9,9/27/21,92,10/1/21,29.9,0.675,0.325,NA,10/5/21,2,0.3456,955.4635,25.7946,8.383245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,468,116,296,75,0.164426941,0.00838325,1954,16.3808607,5.866666667
BC-50-2021,BC-50-2021,BC-50-21,BC-L-50,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.036,2-D5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.342,1-G5,Y,Y,5,Y,Y,0.016,8.4,8.3,6.7,6.1,2.9,4.2,1.6,2.2,10/5/21,88,10/8/21,28.4,0.6773,0.3227,NA,10/8/21,2,0.3522,955.4635,27.0375,8.725738636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,487,122,305,71,0.855005873,0.00872574,2342,20.4356799,6.492957746
BC-51-2021,BC-51-2021,BC-51-21,BC-L-51,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.046,2-C7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.394,1-F11,N,Y,5,Y,Y,0.022,6.4,5.5,3.7,5.7,2.2,3.2,2.2,1.8,10/4/21,81.6,10/7/21,26.8,0.6716,0.3284,NA,10/8/21,4,0.4261,923.3249,26.5413,8.716995588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,480,130,326,65,1.379421882,0.008717,2394,20.8684874,6.846153846
BC-52-2021,BC-52-2021,BC-52-21,BC-L-52,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.086,3-B8,10,0.3831,NA,NA,NA,NA,4.3,NA,NA,1.264,2-B4,N,Y,5,Y,Y,0.04,6.1,6.1,5.8,4.8,2.8,3.4,3.1,3.8,10/4/21,83.4,10/7/21,29,0.6523,0.3477,NA,10/8/21,2,0.1921,955.4635,26.7011,9.284555156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,395,99,266,71,-2.154901109,0.00928456,1264,11.7356777,6.633802817
BC-53-2021,BC-53-2021,BC-53-21,BC-L-53,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.048,2-D2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.158,1-G2,N,Y,5,Y,Y,0.026,2.9,3.4,1.9,2.5,1.4,1.5,1.1,1.3,10/4/21,87.5,10/8/21,28,0.68,0.32,NA,10/8/21,4,0.3117,923.3249,26.1436,8.365952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,456,125,318,75,0.667811547,0.00836595,2158,18.0537244,6.493333333
BC-54-2021,BC-54-2021,BC-54-21,BC-L-54,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.06,2-C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542,1-F8,NO READ,Y,5,Y,Y,0.03,1,1.8,0.8,1.7,0.7,0.8,0.7,0.9,10/4/21,56.8,10/7/21,14.7,0.7412,0.2588,NA,10/8/21,2,0.2764,955.4635,23.9872,6.20795493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,301,87,205,74,-4.983448426,0.00620795,542,3.36471157,6.486486486
BC-55-2021,BC-55-2021,BC-55-21,BC-L-55,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.094,2-D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84,1-G1,N,Y,5,Y,Y,0.046,5.4,6.7,4.3,4.8,2.1,2.3,1.3,1.8,10/4/21,81.2,10/8/21,26.2,0.6773,0.3227,NA,10/8/21,4,0.287,923.3249,26.083,8.41594335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,461,117,297,73,0.111648424,0.00841594,1840,15.4853358,6.246575342
BC-56-2021,BC-56-2021,BC-56-21,BC-L-56,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.082,2-D4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.508,1-G4,N,Y,5,Y,Y,0.04,1,1,0.7,0.8,0.6,1.2,0.5,0.7,10/4/21,117.4,10/8/21,32.7,0.7215,0.2785,NA,10/8/21,2,0.2593,955.4635,24.6501,6.865913714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,477,132,324,49,1.396523257,0.00686591,2508,17.2197116,6.142857143
BC-57-2021,BC-57-2021,BC-57-21,BC-L-57,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.076,3-A7,10,0.3482,NA,NA,NA,NA,4,NA,NA,1.024,2-A7,N,Y,5,Y,Y,0.044,7.5,6.7,4.7,6,4.5,6.7,2.6,2.5,10/4/21,79,10/7/21,24.4,0.6911,0.3089,NA,10/8/21,4,0.3116,923.3249,26.697,8.245655696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,390,91,235,64,-2.999676606,0.00824566,1024,8.44355143,7.203125
BC-58-2021,BC-58-2021,BC-58-21,BC-L-58,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.056,2-C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,1-F12,N,Y,5,Y,Y,0.03,4.7,4.8,4,4.3,1,1.8,0.8,1.2,10/4/21,83.9,10/7/21,25,0.702,0.298,NA,10/8/21,2,0.2917,955.4635,26.3691,7.857300358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,480,128,315,75,1.145859994,0.0078573,2240,17.6003528,6.36
BC-59-2021,BC-59-2021,BC-59-21,BC-L-59,2021-07-08,Late,Baird Canyon,7/24/21,60.73831,-144.5687,F,0.11,3-B7,10,0.4809,NA,NA,NA,NA,5.05,NA,NA,1.388,2-B3,N,Y,5,Y,Y,0.048,7.3,6.3,6.3,5.4,3,4.6,2.9,4.1,10/4/21,97.1,10/8/21,33.1,0.6591,0.3409,NA,10/8/21,4,0.4367,923.3249,26.5385,9.046594748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,428,100,264,70,-1.611700372,0.00904659,1388,12.5566735,6.857142857
BC-60-2021,BC-60-2021,BC-60-21,BC-L-60,2021-07-08,Late,Baird Canyon,7/23/21,60.73831,-144.5687,M,0.076,2-D3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.704,1-G3,N,Y,5,Y,Y,0.036,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,10/4/21,80.5,10/7/21,22,0.7267,0.2733,NA,10/8/21,2,0.279,955.4635,23.1759,6.333786335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,494,132,335,77,1.809238212,0.00633379,2704,17.1265582,6.415584416
